Season,Date,League,HomeTeam,AwayTeam,FTHG,FTAG,FTR,SeasonStartYear,league_offset
2019/20,2020-07-08,italy,Atalanta,Sampdoria,2,0,H,2019,14.928
2019/20,2020-07-08,italy,Bologna,Sassuolo,1,2,A,2019,14.928
2019/20,2020-07-08,italy,Roma,Parma,2,1,H,2019,14.928
2019/20,2020-07-08,italy,Torino,Brescia,3,1,H,2019,14.928
2019/20,2020-07-09,england,Bournemouth,Tottenham,0,0,D,2019,18.571
2019/20,2020-07-09,england,Everton,Southampton,1,1,D,2019,18.571
2019/20,2020-07-09,england,Aston Villa,Man United,0,3,A,2019,18.571
2019/20,2020-07-09,spain,Eibar,Leganes,0,0,D,2019,18.928
2019/20,2020-07-09,spain,Mallorca,Levante,2,0,H,2019,18.928
2019/20,2020-07-09,spain,Ath Bilbao,Sevilla,1,2,A,2019,18.928
2019/20,2020-07-09,italy,Spal,Udinese,0,3,A,2019,14.928
2019/20,2020-07-09,italy,Verona,Inter,2,2,D,2019,14.928
2019/20,2020-07-10,spain,Sociedad,Granada,2,3,A,2019,18.928
2019/20,2020-07-10,spain,Real Madrid,Alaves,2,0,H,2019,18.928
2019/20,2020-07-11,england,Norwich,West Ham,0,4,A,2019,18.571
2019/20,2020-07-11,england,Watford,Newcastle,2,1,H,2019,18.571
2019/20,2020-07-11,england,Liverpool,Burnley,1,1,D,2019,18.571
2019/20,2020-07-11,england,Sheffield United,Chelsea,3,0,H,2019,18.571
2019/20,2020-07-11,england,Brighton,Man City,0,5,A,2019,18.571
2019/20,2020-07-11,spain,Osasuna,Celta,2,1,H,2019,18.928
2019/20,2020-07-11,spain,Valladolid,Barcelona,0,1,A,2019,18.928
2019/20,2020-07-11,spain,Ath Madrid,Betis,1,0,H,2019,18.928
2019/20,2020-07-11,italy,Lazio,Sassuolo,1,2,A,2019,14.928
2019/20,2020-07-11,italy,Brescia,Roma,0,3,A,2019,14.928
2019/20,2020-07-11,italy,Juventus,Atalanta,2,2,D,2019,14.928
2019/20,2020-07-12,england,Wolves,Everton,3,0,H,2019,18.571
2019/20,2020-07-12,england,Aston Villa,Crystal Palace,2,0,H,2019,18.571
2019/20,2020-07-12,england,Tottenham,Arsenal,2,1,H,2019,18.571
2019/20,2020-07-12,england,Bournemouth,Leicester,4,1,H,2019,18.571
2019/20,2020-07-12,spain,Espanol,Eibar,0,2,A,2019,18.928
2019/20,2020-07-12,spain,Levante,Ath Bilbao,1,2,A,2019,18.928
2019/20,2020-07-12,spain,Leganes,Valencia,1,0,H,2019,18.928
2019/20,2020-07-12,spain,Sevilla,Mallorca,2,0,H,2019,18.928
2019/20,2020-07-12,italy,Genoa,Spal,2,0,H,2019,14.928
2019/20,2020-07-12,italy,Cagliari,Lecce,0,0,D,2019,14.928
2019/20,2020-07-12,italy,Fiorentina,Verona,1,1,D,2019,14.928
2019/20,2020-07-12,italy,Parma,Bologna,2,2,D,2019,14.928
2019/20,2020-07-12,italy,Udinese,Sampdoria,1,3,A,2019,14.928
2019/20,2020-07-12,italy,Napoli,Milan,2,2,D,2019,14.928
2019/20,2020-07-13,england,Man United,Southampton,2,2,D,2019,18.571
2019/20,2020-07-13,spain,Alaves,Getafe,0,0,D,2019,18.928
2019/20,2020-07-13,spain,Villarreal,Sociedad,1,2,A,2019,18.928
2019/20,2020-07-13,spain,Granada,Real Madrid,1,2,A,2019,18.928
2019/20,2020-07-13,italy,Inter,Torino,3,1,H,2019,14.928
2019/20,2020-07-14,england,Chelsea,Norwich,1,0,H,2019,18.571
2019/20,2020-07-14,italy,Atalanta,Brescia,6,2,H,2019,14.928
2019/20,2020-07-15,england,Burnley,Wolves,1,1,D,2019,18.571
2019/20,2020-07-15,england,Man City,Bournemouth,2,1,H,2019,18.571
2019/20,2020-07-15,england,Newcastle,Tottenham,1,3,A,2019,18.571
2019/20,2020-07-15,england,Arsenal,Liverpool,2,1,H,2019,18.571
2019/20,2020-07-15,italy,Bologna,Napoli,1,1,D,2019,14.928
2019/20,2020-07-15,italy,Milan,Parma,3,1,H,2019,14.928
2019/20,2020-07-15,italy,Sampdoria,Cagliari,3,0,H,2019,14.928
2019/20,2020-07-15,italy,Lecce,Fiorentina,1,3,A,2019,14.928
2019/20,2020-07-15,italy,Roma,Verona,2,1,H,2019,14.928
2019/20,2020-07-15,italy,Sassuolo,Juventus,3,3,D,2019,14.928
2019/20,2020-07-15,italy,Udinese,Lazio,0,0,D,2019,14.928
2019/20,2020-07-16,england,Everton,Aston Villa,1,1,D,2019,18.571
2019/20,2020-07-16,england,Leicester,Sheffield United,2,0,H,2019,18.571
2019/20,2020-07-16,england,Crystal Palace,Man United,0,2,A,2019,18.571
2019/20,2020-07-16,england,Southampton,Brighton,1,1,D,2019,18.571
2019/20,2020-07-16,spain,Eibar,Valladolid,3,1,H,2019,18.928
2019/20,2020-07-16,spain,Ath Bilbao,Leganes,0,2,A,2019,18.928
2019/20,2020-07-16,spain,Barcelona,Osasuna,1,2,A,2019,18.928
2019/20,2020-07-16,spain,Betis,Alaves,1,2,A,2019,18.928
2019/20,2020-07-16,spain,Celta,Levante,2,3,A,2019,18.928
2019/20,2020-07-16,spain,Getafe,Ath Madrid,0,2,A,2019,18.928
2019/20,2020-07-16,spain,Mallorca,Granada,1,2,A,2019,18.928
2019/20,2020-07-16,spain,Real Madrid,Villarreal,2,1,H,2019,18.928
2019/20,2020-07-16,spain,Sociedad,Sevilla,0,0,D,2019,18.928
2019/20,2020-07-16,spain,Valencia,Espanol,1,0,H,2019,18.928
2019/20,2020-07-16,italy,Torino,Genoa,3,0,H,2019,14.928
2019/20,2020-07-16,italy,Spal,Inter,0,4,A,2019,14.928
2019/20,2020-07-17,england,West Ham,Watford,3,1,H,2019,18.571
2019/20,2020-07-18,england,Norwich,Burnley,0,2,A,2019,18.571
2019/20,2020-07-18,italy,Verona,Atalanta,1,1,D,2019,14.928
2019/20,2020-07-18,italy,Cagliari,Sassuolo,1,1,D,2019,14.928
2019/20,2020-07-18,italy,Milan,Bologna,5,1,H,2019,14.928
2019/20,2020-07-19,england,Bournemouth,Southampton,0,2,A,2019,18.571
2019/20,2020-07-19,england,Tottenham,Leicester,3,0,H,2019,18.571
2019/20,2020-07-19,spain,Alaves,Barcelona,0,5,A,2019,18.928
2019/20,2020-07-19,spain,Valladolid,Betis,2,0,H,2019,18.928
2019/20,2020-07-19,spain,Villarreal,Eibar,4,0,H,2019,18.928
2019/20,2020-07-19,spain,Ath Madrid,Sociedad,1,1,D,2019,18.928
2019/20,2020-07-19,spain,Espanol,Celta,0,0,D,2019,18.928
2019/20,2020-07-19,spain,Granada,Ath Bilbao,4,0,H,2019,18.928
2019/20,2020-07-19,spain,Leganes,Real Madrid,2,2,D,2019,18.928
2019/20,2020-07-19,spain,Levante,Getafe,1,0,H,2019,18.928
2019/20,2020-07-19,spain,Osasuna,Mallorca,2,2,D,2019,18.928
2019/20,2020-07-19,spain,Sevilla,Valencia,1,0,H,2019,18.928
2019/20,2020-07-19,italy,Parma,Sampdoria,2,3,A,2019,14.928
2019/20,2020-07-19,italy,Brescia,Spal,2,1,H,2019,14.928
2019/20,2020-07-19,italy,Fiorentina,Torino,2,0,H,2019,14.928
2019/20,2020-07-19,italy,Genoa,Lecce,2,1,H,2019,14.928
2019/20,2020-07-19,italy,Napoli,Udinese,2,1,H,2019,14.928
2019/20,2020-07-19,italy,Roma,Inter,2,2,D,2019,14.928
2019/20,2020-07-20,england,Brighton,Newcastle,0,0,D,2019,18.571
2019/20,2020-07-20,england,Sheffield United,Everton,0,1,A,2019,18.571
2019/20,2020-07-20,england,Wolves,Crystal Palace,2,0,H,2019,18.571
2019/20,2020-07-20,italy,Juventus,Lazio,2,1,H,2019,14.928
2019/20,2020-07-21,england,Watford,Man City,0,4,A,2019,18.571
2019/20,2020-07-21,england,Aston Villa,Arsenal,1,0,H,2019,18.571
2019/20,2020-07-21,italy,Atalanta,Bologna,1,0,H,2019,14.928
2019/20,2020-07-21,italy,Sassuolo,Milan,1,2,A,2019,14.928
2019/20,2020-07-22,england,Man United,West Ham,1,1,D,2019,18.571
2019/20,2020-07-22,england,Liverpool,Chelsea,5,3,H,2019,18.571
2019/20,2020-07-22,italy,Parma,Napoli,2,1,H,2019,14.928
2019/20,2020-07-22,italy,Inter,Fiorentina,0,0,D,2019,14.928
2019/20,2020-07-22,italy,Lecce,Brescia,3,1,H,2019,14.928
2019/20,2020-07-22,italy,Sampdoria,Genoa,1,2,A,2019,14.928
2019/20,2020-07-22,italy,Spal,Roma,1,6,A,2019,14.928
2019/20,2020-07-22,italy,Torino,Verona,1,1,D,2019,14.928
2019/20,2020-07-23,italy,Udinese,Juventus,2,1,H,2019,14.928
2019/20,2020-07-23,italy,Lazio,Cagliari,2,1,H,2019,14.928
2019/20,2020-07-24,italy,Milan,Atalanta,1,1,D,2019,14.928
2019/20,2020-07-25,italy,Brescia,Parma,1,2,A,2019,14.928
2019/20,2020-07-25,italy,Genoa,Inter,0,3,A,2019,14.928
2019/20,2020-07-25,italy,Napoli,Sassuolo,2,0,H,2019,14.928
2019/20,2020-07-26,england,Arsenal,Watford,3,2,H,2019,18.571
2019/20,2020-07-26,england,Burnley,Brighton,1,2,A,2019,18.571
2019/20,2020-07-26,england,Chelsea,Wolves,2,0,H,2019,18.571
2019/20,2020-07-26,england,Crystal Palace,Tottenham,1,1,D,2019,18.571
2019/20,2020-07-26,england,Everton,Bournemouth,1,3,A,2019,18.571
2019/20,2020-07-26,england,Leicester,Man United,0,2,A,2019,18.571
2019/20,2020-07-26,england,Man City,Norwich,5,0,H,2019,18.571
2019/20,2020-07-26,england,Newcastle,Liverpool,1,3,A,2019,18.571
2019/20,2020-07-26,england,Southampton,Sheffield United,3,1,H,2019,18.571
2019/20,2020-07-26,england,West Ham,Aston Villa,1,1,D,2019,18.571
2019/20,2020-07-26,italy,Bologna,Lecce,3,2,H,2019,14.928
2019/20,2020-07-26,italy,Cagliari,Udinese,0,1,A,2019,14.928
2019/20,2020-07-26,italy,Roma,Fiorentina,2,1,H,2019,14.928
2019/20,2020-07-26,italy,Spal,Torino,1,1,D,2019,14.928
2019/20,2020-07-26,italy,Verona,Lazio,1,5,A,2019,14.928
2019/20,2020-07-26,italy,Juventus,Sampdoria,2,0,H,2019,14.928
2019/20,2020-07-28,italy,Parma,Atalanta,1,2,A,2019,14.928
2019/20,2020-07-28,italy,Inter,Napoli,2,0,H,2019,14.928
2019/20,2020-07-29,italy,Lazio,Brescia,2,0,H,2019,14.928
2019/20,2020-07-29,italy,Sampdoria,Milan,1,4,A,2019,14.928
2019/20,2020-07-29,italy,Sassuolo,Genoa,5,0,H,2019,14.928
2019/20,2020-07-29,italy,Udinese,Lecce,1,2,A,2019,14.928
2019/20,2020-07-29,italy,Verona,Spal,3,0,H,2019,14.928
2019/20,2020-07-29,italy,Cagliari,Juventus,2,0,H,2019,14.928
2019/20,2020-07-29,italy,Fiorentina,Bologna,4,0,H,2019,14.928
2019/20,2020-07-29,italy,Torino,Roma,2,3,A,2019,14.928
2019/20,2020-08-01,italy,Brescia,Sampdoria,1,1,D,2019,14.928
2019/20,2020-08-01,italy,Atalanta,Inter,0,2,A,2019,14.928
2019/20,2020-08-01,italy,Juventus,Roma,1,3,A,2019,14.928
2019/20,2020-08-01,italy,Milan,Cagliari,3,0,H,2019,14.928
2019/20,2020-08-01,italy,Napoli,Lazio,3,1,H,2019,14.928
2019/20,2020-08-02,italy,Spal,Fiorentina,1,3,A,2019,14.928
2019/20,2020-08-02,italy,Bologna,Torino,1,1,D,2019,14.928
2019/20,2020-08-02,italy,Genoa,Verona,3,0,H,2019,14.928
2019/20,2020-08-02,italy,Lecce,Parma,3,4,A,2019,14.928
2019/20,2020-08-02,italy,Sassuolo,Udinese,0,1,A,2019,14.928
2020/21,2020-08-21,france,Bordeaux,Nantes,0,0,D,2020,7.916
2020/21,2020-08-22,france,Dijon,Angers,0,1,A,2020,7.916
2020/21,2020-08-22,france,Lille,Rennes,1,1,D,2020,7.916
2020/21,2020-08-23,france,Monaco,Reims,2,2,D,2020,7.916
2020/21,2020-08-23,france,Lorient,Strasbourg,3,1,H,2020,7.916
2020/21,2020-08-23,france,Nimes,Brest,4,0,H,2020,7.916
2020/21,2020-08-23,france,Nice,Lens,2,1,H,2020,7.916
2020/21,2020-08-28,france,Lyon,Dijon,4,1,H,2020,7.916
2020/21,2020-08-29,france,Rennes,Montpellier,2,1,H,2020,7.916
2020/21,2020-08-29,france,Strasbourg,Nice,0,2,A,2020,7.916
2020/21,2020-08-30,france,Reims,Lille,0,1,A,2020,7.916
2020/21,2020-08-30,france,Angers,Bordeaux,0,2,A,2020,7.916
2020/21,2020-08-30,france,Metz,Monaco,0,1,A,2020,7.916
2020/21,2020-08-30,france,Nantes,Nimes,2,1,H,2020,7.916
2020/21,2020-08-30,france,St Etienne,Lorient,2,0,H,2020,7.916
2020/21,2020-08-30,france,Brest,Marseille,2,3,A,2020,7.916
2020/21,2020-09-10,france,Lens,Paris SG,1,0,H,2020,7.916
2020/21,2020-09-11,france,Bordeaux,Lyon,0,0,D,2020,7.916
2020/21,2020-09-12,england,Fulham,Arsenal,0,3,A,2020,24.357
2020/21,2020-09-12,england,Crystal Palace,Southampton,1,0,H,2020,24.357
2020/21,2020-09-12,england,Liverpool,Leeds,4,3,H,2020,24.357
2020/21,2020-09-12,england,West Ham,Newcastle,0,2,A,2020,24.357
2020/21,2020-09-12,spain,Eibar,Celta,0,0,D,2020,19.5
2020/21,2020-09-12,spain,Granada,Ath Bilbao,2,0,H,2020,19.5
2020/21,2020-09-12,spain,Cadiz,Osasuna,0,2,A,2020,19.5
2020/21,2020-09-12,france,Montpellier,Nice,3,1,H,2020,7.916
2020/21,2020-09-12,france,St Etienne,Strasbourg,2,0,H,2020,7.916
2020/21,2020-09-13,england,West Brom,Leicester,0,3,A,2020,24.357
2020/21,2020-09-13,england,Tottenham,Everton,0,1,A,2020,24.357
2020/21,2020-09-13,spain,Alaves,Betis,0,1,A,2020,19.5
2020/21,2020-09-13,spain,Valladolid,Sociedad,1,1,D,2020,19.5
2020/21,2020-09-13,spain,Villarreal,Huesca,1,1,D,2020,19.5
2020/21,2020-09-13,spain,Valencia,Levante,4,2,H,2020,19.5
2020/21,2020-09-13,france,Lille,Metz,1,0,H,2020,7.916
2020/21,2020-09-13,france,Angers,Reims,1,0,H,2020,7.916
2020/21,2020-09-13,france,Dijon,Brest,0,2,A,2020,7.916
2020/21,2020-09-13,france,Lorient,Lens,2,3,A,2020,7.916
2020/21,2020-09-13,france,Nimes,Rennes,2,4,A,2020,7.916
2020/21,2020-09-13,france,Monaco,Nantes,2,1,H,2020,7.916
2020/21,2020-09-13,france,Paris SG,Marseille,0,1,A,2020,7.916
2020/21,2020-09-14,england,Brighton,Chelsea,1,3,A,2020,24.357
2020/21,2020-09-14,england,Sheffield United,Wolves,0,2,A,2020,24.357
2020/21,2020-09-15,france,Montpellier,Lyon,2,1,H,2020,7.916
2020/21,2020-09-16,france,Paris SG,Metz,1,0,H,2020,7.916
2020/21,2020-09-17,france,Marseille,St Etienne,0,2,A,2020,7.916
2020/21,2020-09-18,germany,Bayern Munich,Schalke 04,8,0,H,2020,15.214
2020/21,2020-09-18,france,Lyon,Nimes,0,0,D,2020,7.916
2020/21,2020-09-19,england,Everton,West Brom,5,2,H,2020,24.357
2020/21,2020-09-19,england,Leeds,Fulham,4,3,H,2020,24.357
2020/21,2020-09-19,england,Man United,Crystal Palace,1,3,A,2020,24.357
2020/21,2020-09-19,england,Arsenal,West Ham,2,1,H,2020,24.357
2020/21,2020-09-19,spain,Villarreal,Eibar,2,1,H,2020,19.5
2020/21,2020-09-19,spain,Getafe,Osasuna,1,0,H,2020,19.5
2020/21,2020-09-19,spain,Celta,Valencia,2,1,H,2020,19.5
2020/21,2020-09-19,italy,Fiorentina,Torino,1,0,H,2020,16.285
2020/21,2020-09-19,italy,Verona,Roma,0,0,D,2020,16.285
2020/21,2020-09-19,germany,Ein Frankfurt,Bielefeld,1,1,D,2020,15.214
2020/21,2020-09-19,germany,FC Koln,Hoffenheim,2,3,A,2020,15.214
2020/21,2020-09-19,germany,Stuttgart,Freiburg,2,3,A,2020,15.214
2020/21,2020-09-19,germany,Union Berlin,Augsburg,1,3,A,2020,15.214
2020/21,2020-09-19,germany,Werder Bremen,Hertha,1,4,A,2020,15.214
2020/21,2020-09-19,germany,Dortmund,M'gladbach,3,0,H,2020,15.214
2020/21,2020-09-19,france,Lens,Bordeaux,2,1,H,2020,7.916
2020/21,2020-09-19,france,Rennes,Monaco,2,1,H,2020,7.916
2020/21,2020-09-20,england,Southampton,Tottenham,2,5,A,2020,24.357
2020/21,2020-09-20,england,Newcastle,Brighton,0,3,A,2020,24.357
2020/21,2020-09-20,england,Chelsea,Liverpool,0,2,A,2020,24.357
2020/21,2020-09-20,england,Leicester,Burnley,4,2,H,2020,24.357
2020/21,2020-09-20,spain,Huesca,Cadiz,0,2,A,2020,19.5
2020/21,2020-09-20,spain,Betis,Valladolid,2,0,H,2020,19.5
2020/21,2020-09-20,spain,Granada,Alaves,2,1,H,2020,19.5
2020/21,2020-09-20,spain,Sociedad,Real Madrid,0,0,D,2020,19.5
2020/21,2020-09-20,italy,Parma,Napoli,0,2,A,2020,16.285
2020/21,2020-09-20,italy,Genoa,Crotone,4,1,H,2020,16.285
2020/21,2020-09-20,italy,Sassuolo,Cagliari,1,1,D,2020,16.285
2020/21,2020-09-20,italy,Juventus,Sampdoria,3,0,H,2020,16.285
2020/21,2020-09-20,germany,RB Leipzig,Mainz,3,1,H,2020,15.214
2020/21,2020-09-20,germany,Wolfsburg,Leverkusen,0,0,D,2020,15.214
2020/21,2020-09-20,france,Nice,Paris SG,0,3,A,2020,7.916
2020/21,2020-09-20,france,Brest,Lorient,3,2,H,2020,7.916
2020/21,2020-09-20,france,Metz,Reims,2,1,H,2020,7.916
2020/21,2020-09-20,france,Montpellier,Angers,4,1,H,2020,7.916
2020/21,2020-09-20,france,Strasbourg,Dijon,1,0,H,2020,7.916
2020/21,2020-09-20,france,Nantes,St Etienne,2,2,D,2020,7.916
2020/21,2020-09-20,france,Marseille,Lille,1,1,D,2020,7.916
2020/21,2020-09-21,england,Aston Villa,Sheffield United,1,0,H,2020,24.357
2020/21,2020-09-21,england,Wolves,Man City,1,3,A,2020,24.357
2020/21,2020-09-21,italy,Milan,Bologna,2,0,H,2020,16.285
2020/21,2020-09-25,germany,Hertha,Ein Frankfurt,1,3,A,2020,15.214
2020/21,2020-09-25,france,Lille,Nantes,2,0,H,2020,7.916
2020/21,2020-09-26,england,Brighton,Man United,2,3,A,2020,24.357
2020/21,2020-09-26,england,Crystal Palace,Everton,1,2,A,2020,24.357
2020/21,2020-09-26,england,West Brom,Chelsea,3,3,D,2020,24.357
2020/21,2020-09-26,england,Burnley,Southampton,0,1,A,2020,24.357
2020/21,2020-09-26,spain,Alaves,Getafe,0,0,D,2020,19.5
2020/21,2020-09-26,spain,Valencia,Huesca,1,1,D,2020,19.5
2020/21,2020-09-26,spain,Elche,Sociedad,0,3,A,2020,19.5
2020/21,2020-09-26,spain,Betis,Real Madrid,2,3,A,2020,19.5
2020/21,2020-09-26,italy,Torino,Atalanta,2,4,A,2020,16.285
2020/21,2020-09-26,italy,Cagliari,Lazio,0,2,A,2020,16.285
2020/21,2020-09-26,italy,Sampdoria,Benevento,2,3,A,2020,16.285
2020/21,2020-09-26,italy,Inter,Fiorentina,4,3,H,2020,16.285
2020/21,2020-09-26,germany,Augsburg,Dortmund,2,0,H,2020,15.214
2020/21,2020-09-26,germany,Bielefeld,FC Koln,1,0,H,2020,15.214
2020/21,2020-09-26,germany,Leverkusen,RB Leipzig,1,1,D,2020,15.214
2020/21,2020-09-26,germany,Mainz,Stuttgart,1,4,A,2020,15.214
2020/21,2020-09-26,germany,M'gladbach,Union Berlin,1,1,D,2020,15.214
2020/21,2020-09-26,germany,Schalke 04,Werder Bremen,1,3,A,2020,15.214
2020/21,2020-09-26,france,St Etienne,Rennes,0,3,A,2020,7.916
2020/21,2020-09-26,france,Marseille,Metz,1,1,D,2020,7.916
2020/21,2020-09-27,england,Sheffield United,Leeds,0,1,A,2020,24.357
2020/21,2020-09-27,england,Tottenham,Newcastle,1,1,D,2020,24.357
2020/21,2020-09-27,england,Man City,Leicester,2,5,A,2020,24.357
2020/21,2020-09-27,england,West Ham,Wolves,4,0,H,2020,24.357
2020/21,2020-09-27,spain,Osasuna,Levante,1,3,A,2020,19.5
2020/21,2020-09-27,spain,Eibar,Ath Bilbao,1,2,A,2020,19.5
2020/21,2020-09-27,spain,Ath Madrid,Granada,6,1,H,2020,19.5
2020/21,2020-09-27,spain,Cadiz,Sevilla,1,3,A,2020,19.5
2020/21,2020-09-27,spain,Valladolid,Celta,1,1,D,2020,19.5
2020/21,2020-09-27,spain,Barcelona,Villarreal,4,0,H,2020,19.5
2020/21,2020-09-27,italy,Spezia,Sassuolo,1,4,A,2020,16.285
2020/21,2020-09-27,italy,Napoli,Genoa,6,0,H,2020,16.285
2020/21,2020-09-27,italy,Verona,Udinese,1,0,H,2020,16.285
2020/21,2020-09-27,italy,Crotone,Milan,0,2,A,2020,16.285
2020/21,2020-09-27,italy,Roma,Juventus,2,2,D,2020,16.285
2020/21,2020-09-27,germany,Hoffenheim,Bayern Munich,4,1,H,2020,15.214
2020/21,2020-09-27,germany,Freiburg,Wolfsburg,1,1,D,2020,15.214
2020/21,2020-09-27,france,Bordeaux,Nice,0,0,D,2020,7.916
2020/21,2020-09-27,france,Angers,Brest,3,2,H,2020,7.916
2020/21,2020-09-27,france,Dijon,Montpellier,2,2,D,2020,7.916
2020/21,2020-09-27,france,Monaco,Strasbourg,3,2,H,2020,7.916
2020/21,2020-09-27,france,Nimes,Lens,1,1,D,2020,7.916
2020/21,2020-09-27,france,Lorient,Lyon,1,1,D,2020,7.916
2020/21,2020-09-27,france,Reims,Paris SG,0,2,A,2020,7.916
2020/21,2020-09-28,england,Fulham,Aston Villa,0,3,A,2020,24.357
2020/21,2020-09-28,england,Liverpool,Arsenal,3,1,H,2020,24.357
2020/21,2020-09-28,italy,Bologna,Parma,4,1,H,2020,16.285
2020/21,2020-09-29,spain,Sociedad,Valencia,0,1,A,2020,19.5
2020/21,2020-09-29,spain,Getafe,Betis,3,0,H,2020,19.5
2020/21,2020-09-30,spain,Huesca,Ath Madrid,0,0,D,2020,19.5
2020/21,2020-09-30,spain,Villarreal,Alaves,3,1,H,2020,19.5
2020/21,2020-09-30,spain,Eibar,Elche,0,1,A,2020,19.5
2020/21,2020-09-30,spain,Real Madrid,Valladolid,1,0,H,2020,19.5
2020/21,2020-09-30,italy,Benevento,Inter,2,5,A,2020,16.285
2020/21,2020-09-30,italy,Udinese,Spezia,0,2,A,2020,16.285
2020/21,2020-09-30,italy,Lazio,Atalanta,1,4,A,2020,16.285
2020/21,2020-10-01,spain,Ath Bilbao,Cadiz,0,1,A,2020,19.5
2020/21,2020-10-01,spain,Sevilla,Levante,1,0,H,2020,19.5
2020/21,2020-10-01,spain,Celta,Barcelona,0,3,A,2020,19.5
2020/21,2020-10-02,italy,Fiorentina,Sampdoria,1,2,A,2020,16.285
2020/21,2020-10-02,germany,Union Berlin,Mainz,4,0,H,2020,15.214
2020/21,2020-10-02,france,Paris SG,Angers,6,1,H,2020,7.916
2020/21,2020-10-03,england,Chelsea,Crystal Palace,4,0,H,2020,24.357
2020/21,2020-10-03,england,Everton,Brighton,4,2,H,2020,24.357
2020/21,2020-10-03,england,Leeds,Man City,1,1,D,2020,24.357
2020/21,2020-10-03,england,Newcastle,Burnley,3,1,H,2020,24.357
2020/21,2020-10-03,spain,Valladolid,Eibar,1,2,A,2020,19.5
2020/21,2020-10-03,spain,Ath Madrid,Villarreal,0,0,D,2020,19.5
2020/21,2020-10-03,spain,Elche,Huesca,0,0,D,2020,19.5
2020/21,2020-10-03,spain,Sociedad,Getafe,3,0,H,2020,19.5
2020/21,2020-10-03,spain,Valencia,Betis,0,2,A,2020,19.5
2020/21,2020-10-03,italy,Sassuolo,Crotone,4,1,H,2020,16.285
2020/21,2020-10-03,italy,Udinese,Roma,0,1,A,2020,16.285
2020/21,2020-10-03,germany,Dortmund,Freiburg,4,0,H,2020,15.214
2020/21,2020-10-03,germany,Ein Frankfurt,Hoffenheim,2,1,H,2020,15.214
2020/21,2020-10-03,germany,FC Koln,M'gladbach,1,3,A,2020,15.214
2020/21,2020-10-03,germany,Stuttgart,Leverkusen,1,1,D,2020,15.214
2020/21,2020-10-03,germany,Werder Bremen,Bielefeld,1,0,H,2020,15.214
2020/21,2020-10-03,germany,RB Leipzig,Schalke 04,4,0,H,2020,15.214
2020/21,2020-10-03,france,Lens,St Etienne,2,0,H,2020,7.916
2020/21,2020-10-03,france,Nice,Nantes,2,1,H,2020,7.916
2020/21,2020-10-04,england,Leicester,West Ham,0,3,A,2020,24.357
2020/21,2020-10-04,england,Southampton,West Brom,2,0,H,2020,24.357
2020/21,2020-10-04,england,Arsenal,Sheffield United,2,1,H,2020,24.357
2020/21,2020-10-04,england,Wolves,Fulham,1,0,H,2020,24.357
2020/21,2020-10-04,england,Man United,Tottenham,1,6,A,2020,24.357
2020/21,2020-10-04,england,Aston Villa,Liverpool,7,2,H,2020,24.357
2020/21,2020-10-04,spain,Osasuna,Celta,2,0,H,2020,19.5
2020/21,2020-10-04,spain,Alaves,Ath Bilbao,1,0,H,2020,19.5
2020/21,2020-10-04,spain,Levante,Real Madrid,0,2,A,2020,19.5
2020/21,2020-10-04,spain,Cadiz,Granada,1,1,D,2020,19.5
2020/21,2020-10-04,spain,Barcelona,Sevilla,1,1,D,2020,19.5
2020/21,2020-10-04,italy,Atalanta,Cagliari,5,2,H,2020,16.285
2020/21,2020-10-04,italy,Benevento,Bologna,1,0,H,2020,16.285
2020/21,2020-10-04,italy,Lazio,Inter,1,1,D,2020,16.285
2020/21,2020-10-04,italy,Parma,Verona,1,0,H,2020,16.285
2020/21,2020-10-04,italy,Milan,Spezia,3,0,H,2020,16.285
2020/21,2020-10-04,germany,Wolfsburg,Augsburg,0,0,D,2020,15.214
2020/21,2020-10-04,germany,Bayern Munich,Hertha,4,3,H,2020,15.214
2020/21,2020-10-04,france,Montpellier,Nimes,0,1,A,2020,7.916
2020/21,2020-10-04,france,Bordeaux,Dijon,3,0,H,2020,7.916
2020/21,2020-10-04,france,Brest,Monaco,1,0,H,2020,7.916
2020/21,2020-10-04,france,Metz,Lorient,3,1,H,2020,7.916
2020/21,2020-10-04,france,Strasbourg,Lille,0,3,A,2020,7.916
2020/21,2020-10-04,france,Rennes,Reims,2,2,D,2020,7.916
2020/21,2020-10-04,france,Lyon,Marseille,1,1,D,2020,7.916
2020/21,2020-10-16,france,Dijon,Rennes,1,1,D,2020,7.916
2020/21,2020-10-16,france,Nimes,Paris SG,0,4,A,2020,7.916
2020/21,2020-10-17,england,Everton,Liverpool,2,2,D,2020,24.357
2020/21,2020-10-17,england,Chelsea,Southampton,3,3,D,2020,24.357
2020/21,2020-10-17,england,Man City,Arsenal,1,0,H,2020,24.357
2020/21,2020-10-17,england,Newcastle,Man United,1,4,A,2020,24.357
2020/21,2020-10-17,spain,Granada,Sevilla,1,0,H,2020,19.5
2020/21,2020-10-17,spain,Celta,Ath Madrid,0,2,A,2020,19.5
2020/21,2020-10-17,spain,Real Madrid,Cadiz,0,1,A,2020,19.5
2020/21,2020-10-17,spain,Getafe,Barcelona,1,0,H,2020,19.5
2020/21,2020-10-17,italy,Napoli,Atalanta,4,1,H,2020,16.285
2020/21,2020-10-17,italy,Inter,Milan,1,2,A,2020,16.285
2020/21,2020-10-17,italy,Sampdoria,Lazio,3,0,H,2020,16.285
